,1 KB Split,10 KB Split,1 MB Split,10MB Split,50MB Split,1 KB Single,10 KB Single,1 MB Single,10 MB Single,50 MB Single
0,0.5909891128540039,0.7495789527893066,0.5315711498260498,1.1784439086914062,4.175534009933472,0.13649916648864746,0.16677403450012207,0.3058440685272217,0.5909891128540039,2.0233991146087646
1,0.6022758483886719,0.5563971996307373,0.42261624336242676,1.105747938156128,4.2385499477386475,0.11046481132507324,0.11574101448059082,0.2398240566253662,0.6022758483886719,1.9849939346313477
2,0.5773980617523193,0.8694939613342285,0.3781719207763672,1.1126961708068848,3.9815499782562256,0.1195530891418457,0.11662101745605469,0.20487093925476074,0.5773980617523193,1.9938921928405762
3,0.545781135559082,0.6984601020812988,0.45656394958496094,1.079699993133545,3.955254077911377,0.6561989784240723,0.1133270263671875,0.23882389068603516,0.545781135559082,2.3035199642181396
4,0.5359058380126953,0.7296848297119141,0.3533298969268799,1.052663803100586,4.169223070144653,0.12811899185180664,0.11770391464233398,0.2178959846496582,0.5359058380126953,2.1413540840148926
5,0.5715987682342529,0.5831890106201172,0.3447988033294678,1.1580920219421387,4.124934911727905,0.19019174575805664,0.1175999641418457,0.2677450180053711,0.5715987682342529,1.9680349826812744
6,0.6105000972747803,0.2574648857116699,0.34293127059936523,1.112238883972168,4.066944122314453,0.19321227073669434,0.15467619895935059,0.3053860664367676,0.6105000972747803,2.0140578746795654
7,0.5916180610656738,0.21490788459777832,0.40880608558654785,1.2752618789672852,4.010027170181274,0.14149689674377441,0.14129114151000977,0.21471214294433594,0.5916180610656738,2.038464069366455
8,0.6414768695831299,0.467771053314209,0.3214437961578369,1.0678460597991943,4.136311769485474,0.16582989692687988,0.11714482307434082,0.2600390911102295,0.6414768695831299,1.9864590167999268
9,0.6050879955291748,0.23392295837402344,0.5616469383239746,1.0987491607666016,5.061853885650635,0.26858019828796387,0.10260605812072754,0.2018260955810547,0.6050879955291748,2.0411407947540283
10,0.5450432300567627,0.22887802124023438,0.30948567390441895,1.059837818145752,6.041805744171143,0.11812305450439453,0.10788822174072266,0.20380806922912598,0.5450432300567627,1.9464669227600098
11,0.5318028926849365,0.2240738868713379,0.3038330078125,1.0498409271240234,4.082832098007202,0.12259316444396973,0.09918522834777832,0.20160317420959473,0.5318028926849365,2.886681079864502
12,0.5370938777923584,0.20827984809875488,0.29930877685546875,1.094547986984253,4.0123350620269775,0.11412310600280762,0.12241220474243164,0.21526288986206055,0.5370938777923584,1.9499800205230713
13,0.555577278137207,0.20531797409057617,0.3557119369506836,1.1153600215911865,3.9845800399780273,0.10590696334838867,0.12494087219238281,0.21344280242919922,0.555577278137207,1.9808330535888672
14,0.5775270462036133,0.22580504417419434,0.3443467617034912,1.162003993988037,3.9819300174713135,0.3199460506439209,0.11777997016906738,0.2404160499572754,0.5775270462036133,1.9172279834747314
15,0.549443244934082,0.2687397003173828,0.35048508644104004,1.0938129425048828,4.035398960113525,0.12511587142944336,0.15192294120788574,0.22120904922485352,0.549443244934082,1.9417319297790527
16,0.5700769424438477,0.2012319564819336,0.30510902404785156,1.0162639617919922,3.935685873031616,0.14856195449829102,0.14914608001708984,0.22295188903808594,0.5700769424438477,1.9482009410858154
17,0.5493350028991699,0.3241610527038574,0.3463559150695801,1.1261558532714844,4.018168926239014,0.13388800621032715,0.12525391578674316,0.22921204566955566,0.5493350028991699,1.9994850158691406
18,0.5606987476348877,0.25552988052368164,0.3139309883117676,1.1201651096343994,4.6662797927856445,0.09807324409484863,0.11525988578796387,0.23891115188598633,0.5606987476348877,1.936418056488037
19,0.5495290756225586,0.2973198890686035,0.30026984214782715,1.0546953678131104,5.193170785903931,0.12552905082702637,0.1824040412902832,0.33243393898010254,0.5495290756225586,1.9311540126800537
20,0.6692662239074707,0.26840782165527344,0.3099641799926758,1.0839600563049316,4.189940929412842,0.11821413040161133,0.10780882835388184,0.20963501930236816,0.6692662239074707,1.9406020641326904
21,0.5604972839355469,0.35570287704467773,0.325192928314209,1.0549578666687012,4.198595762252808,0.10348010063171387,0.09815692901611328,0.1986560821533203,0.5604972839355469,2.026770830154419
22,0.5643000602722168,0.22367286682128906,0.30497193336486816,1.150926113128662,3.947917938232422,0.10329079627990723,0.11120486259460449,0.3333721160888672,0.5643000602722168,1.9629549980163574
23,0.5687518119812012,0.2534198760986328,0.3149590492248535,1.2040481567382812,4.065329313278198,0.12455296516418457,0.2675938606262207,0.20438885688781738,0.5687518119812012,1.9603228569030762
24,0.5729191303253174,0.20732593536376953,0.5944592952728271,1.1706819534301758,4.2682600021362305,0.1036689281463623,0.10863614082336426,0.2204761505126953,0.5729191303253174,1.9267799854278564
25,0.5505826473236084,0.2853560447692871,0.3715322017669678,1.1804401874542236,4.425374984741211,0.11202001571655273,0.10023021697998047,0.2644648551940918,0.5505826473236084,1.9501821994781494
26,0.5966670513153076,0.21144604682922363,0.312755823135376,1.6376409530639648,3.9167559146881104,0.11823678016662598,0.11365079879760742,0.20859575271606445,0.5966670513153076,2.0063908100128174
27,0.7591180801391602,0.24129080772399902,0.3052182197570801,1.445669174194336,5.635976314544678,0.11376214027404785,0.10518717765808105,0.22813177108764648,0.7591180801391602,1.975074052810669
28,0.5569291114807129,0.2191629409790039,0.39177584648132324,1.2540390491485596,4.539634943008423,0.15531706809997559,0.10193729400634766,0.20285320281982422,0.5569291114807129,1.9131309986114502
29,0.5534257888793945,0.24881792068481445,0.30605101585388184,1.1310100555419922,5.52576208114624,0.1034088134765625,0.10423111915588379,0.2610008716583252,0.5534257888793945,1.942199945449829
30,0.5427091121673584,0.2109839916229248,0.40323400497436523,1.061995029449463,4.053928852081299,0.11187005043029785,0.1094820499420166,0.20156431198120117,0.5427091121673584,1.9135940074920654
31,0.5495190620422363,0.2057039737701416,0.34018707275390625,1.0685582160949707,3.8971409797668457,0.10598492622375488,0.10255217552185059,0.20764517784118652,0.5495190620422363,2.0993571281433105
32,0.5448858737945557,0.2297060489654541,0.3425438404083252,1.0344300270080566,4.056227922439575,0.09995794296264648,0.10537981986999512,0.21790623664855957,0.5448858737945557,1.937351942062378
33,0.543651819229126,0.2884519100189209,0.5638561248779297,1.1013691425323486,4.069627046585083,0.14079618453979492,0.10225987434387207,0.20781993865966797,0.543651819229126,1.9186501502990723
34,0.5443108081817627,0.43648219108581543,0.33568716049194336,1.1482799053192139,4.031630039215088,0.10399317741394043,0.11097383499145508,0.21117901802062988,0.5443108081817627,1.9326128959655762
35,0.5407888889312744,0.26616597175598145,0.30447983741760254,1.1866066455841064,3.9177298545837402,0.11170196533203125,0.1018671989440918,0.19757318496704102,0.5407888889312744,1.940011978149414
36,0.5886180400848389,0.2574310302734375,0.3125927448272705,1.0837328433990479,4.108824729919434,0.10559201240539551,0.24592208862304688,0.21456003189086914,0.5886180400848389,1.9209280014038086
37,0.5350918769836426,0.2658979892730713,0.8973371982574463,2.531254768371582,3.987136125564575,0.10360980033874512,0.10192322731018066,0.20255398750305176,0.5350918769836426,1.9082200527191162
38,0.5526199340820312,0.23977112770080566,0.3180816173553467,1.8720240592956543,4.650017023086548,0.11220097541809082,0.11509513854980469,0.20495080947875977,0.5526199340820312,2.630424976348877
39,0.5836522579193115,0.2675180435180664,0.3422210216522217,1.1602070331573486,3.956125020980835,0.1019890308380127,0.12392902374267578,0.20633888244628906,0.5836522579193115,2.012302875518799
40,0.5588412284851074,0.23844194412231445,0.5187699794769287,1.0461158752441406,4.200015068054199,0.10148882865905762,0.10426497459411621,0.28452610969543457,0.5588412284851074,2.525369167327881
41,0.5490758419036865,0.6261491775512695,0.3797609806060791,1.0558080673217773,4.431751012802124,0.10649275779724121,0.10068988800048828,0.21375012397766113,0.5490758419036865,4.029911994934082
42,0.5591638088226318,0.24655985832214355,0.38910412788391113,1.1666438579559326,4.159564971923828,0.12743711471557617,0.10477423667907715,0.21783804893493652,0.5591638088226318,1.9973750114440918
43,0.6904280185699463,0.24024391174316406,0.2839181423187256,1.0192792415618896,4.099380254745483,0.10466575622558594,0.576153039932251,0.20670104026794434,0.6904280185699463,1.9443418979644775
44,0.5238080024719238,0.20496487617492676,0.2970898151397705,1.1177756786346436,4.3724281787872314,0.10311079025268555,0.10152482986450195,0.2032780647277832,0.5238080024719238,1.9613630771636963
45,0.624669075012207,0.24835705757141113,0.34085607528686523,1.061811923980713,4.227851152420044,0.10213994979858398,0.13038897514343262,0.20571494102478027,0.624669075012207,1.9216060638427734
46,0.5708270072937012,0.23010921478271484,0.3230569362640381,1.013401746749878,4.031747817993164,0.10241174697875977,0.09695911407470703,0.1986081600189209,0.5708270072937012,1.972107172012329
47,0.5371718406677246,0.2448410987854004,0.3037557601928711,1.0469162464141846,3.8693370819091797,0.10267806053161621,0.11072993278503418,0.24847984313964844,0.5371718406677246,1.9427759647369385
48,0.5746438503265381,0.4531099796295166,0.30997514724731445,1.1672921180725098,4.0712199211120605,0.10807204246520996,0.10840415954589844,0.20655369758605957,0.5746438503265381,1.902872085571289
49,0.5404300689697266,0.30934715270996094,0.2819948196411133,1.135695219039917,4.933535099029541,0.1248631477355957,0.1138908863067627,0.24114394187927246,0.5404300689697266,3.7802491188049316
50,0.7552108764648438,0.2835099697113037,0.3374321460723877,1.0969011783599854,4.965243101119995,0.9461202621459961,0.10277915000915527,0.19732999801635742,0.7552108764648438,4.749085903167725
51,0.6257927417755127,0.24683594703674316,0.49799203872680664,1.3158836364746094,3.9939310550689697,0.10355710983276367,0.10409688949584961,0.2060389518737793,0.6257927417755127,1.9352271556854248
52,0.6029818058013916,0.23906993865966797,0.4712860584259033,1.0652799606323242,4.939290285110474,0.10434794425964355,0.10064506530761719,0.31801605224609375,0.6029818058013916,1.9995059967041016
53,0.6288890838623047,0.43341898918151855,0.31526923179626465,1.2871019840240479,3.962735176086426,0.10209798812866211,0.09578800201416016,0.20845389366149902,0.6288890838623047,2.0030770301818848
54,0.5656309127807617,0.3025472164154053,0.29125118255615234,1.1503641605377197,4.069874048233032,0.10917878150939941,0.09342575073242188,0.2069990634918213,0.5656309127807617,1.9581952095031738
55,0.585529088973999,0.8013820648193359,0.31882309913635254,1.4398701190948486,4.065614223480225,0.10799980163574219,0.09661388397216797,0.20112156867980957,0.585529088973999,1.993056058883667
56,0.6493418216705322,0.17998719215393066,0.29557108879089355,1.0874240398406982,4.018033027648926,0.10942602157592773,0.09657502174377441,0.24631714820861816,0.6493418216705322,1.9461030960083008
57,0.5448930263519287,0.23955321311950684,0.2799201011657715,1.0723419189453125,4.019931316375732,0.09944868087768555,0.09819483757019043,0.21195602416992188,0.5448930263519287,1.991626262664795
58,0.646942138671875,0.2565619945526123,0.3296999931335449,1.072307825088501,4.219329118728638,0.1127171516418457,0.13358402252197266,0.23458600044250488,0.646942138671875,1.9385960102081299
59,0.675119161605835,0.2859220504760742,0.340116024017334,1.0631871223449707,3.98067307472229,0.10437512397766113,0.1034548282623291,0.21091079711914062,0.675119161605835,1.9275810718536377
60,0.6313259601593018,0.20990514755249023,0.30486583709716797,1.0946471691131592,3.975705146789551,0.1021127700805664,0.14364290237426758,0.20662283897399902,0.6313259601593018,1.9702951908111572
61,0.5407009124755859,0.43241381645202637,0.31876611709594727,1.1257381439208984,4.018641948699951,0.13465499877929688,0.10165691375732422,0.20272183418273926,0.5407009124755859,1.9644930362701416
62,0.5551378726959229,0.24892306327819824,0.3187441825866699,1.1031849384307861,4.113131999969482,0.10901880264282227,0.09482502937316895,0.2714071273803711,0.5551378726959229,1.9451279640197754
63,0.6651349067687988,0.215897798538208,0.4698607921600342,1.1000909805297852,3.8718950748443604,0.10438823699951172,0.09764599800109863,0.22896409034729004,0.6651349067687988,1.9244868755340576
64,0.6267950534820557,0.5682039260864258,0.3536818027496338,1.0078198909759521,3.8443081378936768,0.10152602195739746,0.10089707374572754,0.2006380558013916,0.6267950534820557,1.9123549461364746
65,0.7322540283203125,0.29975199699401855,0.35153627395629883,1.0362157821655273,3.9602770805358887,0.10349893569946289,0.10179495811462402,0.22901701927185059,0.7322540283203125,1.9351580142974854
66,0.6421539783477783,0.2319350242614746,0.46880507469177246,1.0518240928649902,4.074342966079712,0.17860198020935059,0.10612607002258301,0.22771000862121582,0.6421539783477783,1.9684929847717285
67,0.5709669589996338,0.5576491355895996,0.3056917190551758,1.092682123184204,3.8383281230926514,0.11529088020324707,0.10454916954040527,0.2205350399017334,0.5709669589996338,2.1789469718933105
68,0.6693530082702637,0.2002880573272705,0.3666212558746338,1.1358070373535156,5.156296968460083,0.10332703590393066,0.09995317459106445,0.28112316131591797,0.6693530082702637,2.161905288696289
69,0.596808910369873,0.26799821853637695,0.31760406494140625,1.0350861549377441,3.7953531742095947,0.12239599227905273,0.1025998592376709,0.23515582084655762,0.596808910369873,1.9652390480041504
70,0.5452120304107666,0.32914209365844727,0.2999989986419678,1.1552519798278809,4.031912088394165,0.10763692855834961,0.11214518547058105,0.333359956741333,0.5452120304107666,1.9178047180175781
71,0.5717277526855469,0.2309560775756836,0.3262808322906494,1.1735551357269287,3.8448450565338135,0.14809417724609375,0.10018396377563477,0.2237720489501953,0.5717277526855469,1.9473321437835693
72,0.549293041229248,0.2696399688720703,0.36867618560791016,1.0421392917633057,3.8162429332733154,0.10384511947631836,0.11920428276062012,0.269334077835083,0.549293041229248,1.9476428031921387
73,0.5557782649993896,0.3404731750488281,0.3630359172821045,0.9598989486694336,4.983217239379883,0.12155389785766602,0.1004338264465332,0.2147519588470459,0.5557782649993896,1.9419951438903809
74,1.0798349380493164,0.24062681198120117,0.3480823040008545,0.9271988868713379,3.9187169075012207,0.10124897956848145,0.10550594329833984,0.22731995582580566,1.0798349380493164,1.9768519401550293
75,0.577343225479126,0.21474885940551758,0.476104736328125,0.9597272872924805,3.8840880393981934,0.1114339828491211,0.10083818435668945,0.22770094871520996,0.577343225479126,1.9370028972625732
76,0.6015551090240479,0.23020601272583008,0.37345314025878906,0.9536352157592773,3.802824020385742,0.12027192115783691,0.10400986671447754,0.26558899879455566,0.6015551090240479,2.119511127471924
77,0.5378232002258301,0.21075987815856934,0.8662109375,1.0176000595092773,3.8447580337524414,0.10592269897460938,0.09937095642089844,0.2046670913696289,0.5378232002258301,1.948829174041748
78,0.5477538108825684,0.35527873039245605,0.48137998580932617,1.0505123138427734,3.942533254623413,0.11711406707763672,0.14378905296325684,0.22164082527160645,0.5477538108825684,3.2255890369415283
79,0.5639410018920898,0.2484879493713379,0.37694716453552246,1.0064618587493896,5.074678897857666,0.10553908348083496,0.10207629203796387,0.21570706367492676,0.5639410018920898,3.6804609298706055
80,0.5819799900054932,0.2932150363922119,0.3965768814086914,1.04646897315979,3.7896738052368164,0.1219487190246582,0.10811114311218262,0.22363495826721191,0.5819799900054932,1.9677777290344238
81,0.551447868347168,0.20282697677612305,0.36820197105407715,0.9625515937805176,6.762255668640137,0.10057306289672852,0.10300493240356445,0.6952672004699707,0.551447868347168,1.9794790744781494
82,0.636193037033081,0.20973682403564453,0.3924539089202881,1.0495150089263916,3.921569585800171,0.09986305236816406,0.12745213508605957,0.21855807304382324,0.636193037033081,1.9528226852416992
83,0.5404767990112305,0.27729177474975586,0.5383718013763428,0.9236271381378174,3.9029381275177,0.10601592063903809,0.12653493881225586,0.2569541931152344,0.5404767990112305,1.9726719856262207
84,0.5509638786315918,0.29799795150756836,0.3315730094909668,1.0013177394866943,3.827242136001587,0.09627389907836914,0.1080923080444336,0.24442100524902344,0.5509638786315918,1.9222328662872314
85,0.5435402393341064,0.2179889678955078,0.37348008155822754,1.2772879600524902,3.911228895187378,0.09551715850830078,0.10645198822021484,0.2163078784942627,0.5435402393341064,2.1088740825653076
86,0.5453839302062988,0.23321890830993652,0.4856240749359131,0.9196727275848389,3.927155017852783,0.09671711921691895,0.09940004348754883,0.2713780403137207,0.5453839302062988,1.953005075454712
87,0.6979351043701172,0.2562859058380127,0.3007380962371826,0.8972780704498291,3.8168609142303467,0.10169315338134766,0.09957289695739746,0.24265813827514648,0.6979351043701172,1.9377050399780273
88,0.5331869125366211,0.2184891700744629,0.3046300411224365,0.9662787914276123,3.839334726333618,0.1176300048828125,0.12418770790100098,0.2074136734008789,0.5331869125366211,1.9234578609466553
89,0.6187489032745361,0.24286270141601562,0.35556721687316895,0.9355170726776123,3.882248878479004,0.10608792304992676,0.09908294677734375,0.20533490180969238,0.6187489032745361,1.9428808689117432
90,0.5534148216247559,0.20101308822631836,0.2968101501464844,0.967432975769043,3.865415334701538,0.09908294677734375,0.10298585891723633,0.2155921459197998,0.5534148216247559,1.9618721008300781
91,0.5713438987731934,0.19279885292053223,0.38797521591186523,0.9166531562805176,3.814734935760498,0.10182666778564453,0.11270618438720703,0.209075927734375,0.5713438987731934,1.9592211246490479
92,0.5382370948791504,0.2526588439941406,0.32051610946655273,0.9454960823059082,3.794790029525757,0.09943008422851562,0.11543393135070801,0.25675010681152344,0.5382370948791504,1.9277777671813965
93,0.5463817119598389,0.20541620254516602,0.5456290245056152,0.9637489318847656,3.948270797729492,0.09587287902832031,0.10133981704711914,0.20788002014160156,0.5463817119598389,1.9728360176086426
94,0.5515429973602295,0.19391703605651855,0.3075549602508545,0.9772758483886719,3.9299120903015137,0.09677505493164062,0.13149023056030273,0.22029900550842285,0.5515429973602295,1.994722843170166
95,0.5652821063995361,0.22341227531433105,0.34950709342956543,1.006908893585205,3.9399290084838867,0.09739303588867188,0.1004328727722168,0.20532703399658203,0.5652821063995361,1.9348528385162354
96,0.5294721126556396,0.27872729301452637,0.3611328601837158,0.9576268196105957,4.380638837814331,0.10005593299865723,0.09838318824768066,0.2270209789276123,0.5294721126556396,1.97747802734375
97,0.5456171035766602,0.24180364608764648,0.3115808963775635,0.9491519927978516,4.268322944641113,0.10267019271850586,0.10015201568603516,0.202164888381958,0.5456171035766602,1.9617159366607666
98,0.7059619426727295,0.20357489585876465,0.29575204849243164,1.0785043239593506,3.9248390197753906,0.10769104957580566,0.09971117973327637,0.2035388946533203,0.7059619426727295,1.9722192287445068
99,0.5411767959594727,0.20096898078918457,0.3076207637786865,1.157609224319458,3.816783905029297,0.10495901107788086,0.10005903244018555,0.21918892860412598,0.5411767959594727,1.9554522037506104
